axis,axis_name,go_term,go_id,column,support,prevalence,entropy_bits,loading,abs_loading,loading_sign,abs_rank
8,mode_08,Drug-mediated Inhibition of CDK4 CDK6 Activity,,Drug-mediated Inhibition of CDK4 CDK6 Activity,4,0.02666666666666667,0.17738945318599736,0.0047486345019109085,0.0047486345019109085,positive,995
8,mode_08,NR1H2 & NR1H3 Regulate Gene Expression to Control Bile Acid Homeostasis,,NR1H2 & NR1H3 Regulate Gene Expression to Control Bile Acid Homeostasis,15,0.1,0.4689955935892812,-0.003407595054055811,0.003407595054055811,negative,1145
8,mode_08,G Beta Gamma Signalling Through PI3Kgamma,,G Beta Gamma Signalling Through PI3Kgamma,8,0.05333333333333334,0.30039141736478187,-0.0015273664230582287,0.0015273664230582287,negative,1399
8,mode_08,Myc Targets V2,,Myc Targets V2,11,0.07333333333333333,0.37824164440536223,0.004389017706835411,0.004389017706835411,positive,1033
8,mode_08,Negative Epigenetic Regulation of rRNA Expression,,Negative Epigenetic Regulation of rRNA Expression,21,0.14,0.584238811642856,0.000842856641648751,0.000842856641648751,positive,1499
8,mode_08,DNA Double Strand Break Response,,DNA Double Strand Break Response,24,0.16,0.6343095546405662,0.02743725698806481,0.02743725698806481,positive,252
8,mode_08,Chondroitin Sulfate Dermatan Sulfate Metabolism,,Chondroitin Sulfate Dermatan Sulfate Metabolism,1,0.006666666666666667,0.05777796017013378,0.00047066745026210334,0.00047066745026210334,positive,1558
8,mode_08,Signaling by FGFR,,Signaling by FGFR,26,0.17333333333333334,0.6652735227649414,-0.004669697370635954,0.004669697370635954,negative,1008
8,mode_08,Formation of a Pool of Free 40S Subunits,,Formation of a Pool of Free 40S Subunits,7,0.04666666666666667,0.2720647864044614,-0.03171657435428489,0.03171657435428489,negative,202
8,mode_08,PI-3K Cascade FGFR4,,PI-3K Cascade FGFR4,13,0.08666666666666667,0.42524461248637185,0.0004475242284043123,0.0004475242284043123,positive,1567
8,mode_08,Translesion Synthesis by REV1,,Translesion Synthesis by REV1,23,0.15333333333333332,0.6181194891000384,0.0317844213032492,0.0317844213032492,positive,197
8,mode_08,Formation of Apoptosome,,Formation of Apoptosome,7,0.04666666666666667,0.2720647864044614,0.03587998990857207,0.03587998990857207,positive,158
