case_id,case_category,source_family,feature_representation,samples,features,true_clusters,old_found_clusters,new_found_clusters,metric,old_value,new_value,delta,direction,metric_orientation
binary_moderate_6c,improved_binary_moderate,binary_template,binary,120,150,6,1,6,worst_cluster_recall,0.0,1.0,1.0,improved,higher_better
binary_moderate_6c,improved_binary_moderate,binary_template,binary,120,150,6,1,6,n_singleton_clusters,0.0,0.0,0.0,tie,lower_better
binary_moderate_6c,improved_binary_moderate,binary_template,binary,120,150,6,1,6,singleton_fraction,0.0,0.0,0.0,tie,lower_better
binary_moderate_6c,improved_binary_moderate,binary_template,binary,120,150,6,1,6,median_cluster_size,120.0,20.0,-100.0,descriptive_delta,descriptive
binary_moderate_6c,improved_binary_moderate,binary_template,binary,120,150,6,1,6,largest_cluster_fraction,1.0,0.1666666666666666,-0.8333333333333334,descriptive_delta,descriptive
binary_moderate_6c,improved_binary_moderate,binary_template,binary,120,150,6,1,6,effective_cluster_count,1.0,5.999999999999998,4.999999999999998,descriptive_delta,descriptive
binary_moderate_6c,improved_binary_moderate,binary_template,binary,120,150,6,1,6,cluster_size_entropy,-0.0,1.7917594692280547,1.7917594692280547,descriptive_delta,descriptive
binary_moderate_6c,improved_binary_moderate,binary_template,binary,120,150,6,1,6,cluster_size_gini,0.0,0.0,0.0,tie,lower_better
binary_moderate_6c,improved_binary_moderate,binary_template,binary,120,150,6,1,6,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
binary_moderate_6c,improved_binary_moderate,binary_template,binary,120,150,6,1,6,cluster_count_abs_error,5.0,0.0,-5.0,improved,lower_better
binary_moderate_6c,improved_binary_moderate,binary_template,binary,120,150,6,1,6,over_split,0.0,0.0,0.0,tie,lower_better
binary_moderate_6c,improved_binary_moderate,binary_template,binary,120,150,6,1,6,under_split,1.0,0.0,-1.0,improved,lower_better
binary_moderate_8c,improved_binary_moderate,binary_template,binary,200,250,8,1,8,ari,0.0,1.0,1.0,improved,higher_better
binary_moderate_8c,improved_binary_moderate,binary_template,binary,200,250,8,1,8,nmi,0.0,1.0,1.0,improved,higher_better
binary_moderate_8c,improved_binary_moderate,binary_template,binary,200,250,8,1,8,ami,0.0,1.0,1.0,improved,higher_better
binary_moderate_8c,improved_binary_moderate,binary_template,binary,200,250,8,1,8,purity,0.125,1.0,0.875,improved,higher_better
binary_moderate_8c,improved_binary_moderate,binary_template,binary,200,250,8,1,8,homogeneity,0.0,1.0,1.0,improved,higher_better
binary_moderate_8c,improved_binary_moderate,binary_template,binary,200,250,8,1,8,completeness,1.0,1.0,0.0,tie,higher_better
binary_moderate_8c,improved_binary_moderate,binary_template,binary,200,250,8,1,8,v_measure,0.0,1.0,1.0,improved,higher_better
binary_moderate_8c,improved_binary_moderate,binary_template,binary,200,250,8,1,8,fowlkes_mallows,0.3472794481039396,1.0,0.6527205518960604,improved,higher_better
binary_moderate_8c,improved_binary_moderate,binary_template,binary,200,250,8,1,8,macro_recall,0.125,1.0,0.875,improved,higher_better
binary_moderate_8c,improved_binary_moderate,binary_template,binary,200,250,8,1,8,macro_f1,0.0277777777777777,1.0,0.9722222222222223,improved,higher_better
binary_moderate_8c,improved_binary_moderate,binary_template,binary,200,250,8,1,8,worst_cluster_recall,0.0,1.0,1.0,improved,higher_better
binary_moderate_8c,improved_binary_moderate,binary_template,binary,200,250,8,1,8,n_singleton_clusters,0.0,0.0,0.0,tie,lower_better
binary_moderate_8c,improved_binary_moderate,binary_template,binary,200,250,8,1,8,singleton_fraction,0.0,0.0,0.0,tie,lower_better
binary_moderate_8c,improved_binary_moderate,binary_template,binary,200,250,8,1,8,median_cluster_size,200.0,25.0,-175.0,descriptive_delta,descriptive
binary_moderate_8c,improved_binary_moderate,binary_template,binary,200,250,8,1,8,largest_cluster_fraction,1.0,0.125,-0.875,descriptive_delta,descriptive
binary_moderate_8c,improved_binary_moderate,binary_template,binary,200,250,8,1,8,effective_cluster_count,1.0,7.999999999999998,6.999999999999998,descriptive_delta,descriptive
binary_moderate_8c,improved_binary_moderate,binary_template,binary,200,250,8,1,8,cluster_size_entropy,-0.0,2.0794415416798357,2.0794415416798357,descriptive_delta,descriptive
binary_moderate_8c,improved_binary_moderate,binary_template,binary,200,250,8,1,8,cluster_size_gini,0.0,0.0,0.0,tie,lower_better
binary_moderate_8c,improved_binary_moderate,binary_template,binary,200,250,8,1,8,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
binary_moderate_8c,improved_binary_moderate,binary_template,binary,200,250,8,1,8,cluster_count_abs_error,7.0,0.0,-7.0,improved,lower_better
binary_moderate_8c,improved_binary_moderate,binary_template,binary,200,250,8,1,8,over_split,0.0,0.0,0.0,tie,lower_better
binary_moderate_8c,improved_binary_moderate,binary_template,binary,200,250,8,1,8,under_split,1.0,0.0,-1.0,improved,lower_better
binary_hard_4c,improved_binary_hard,binary_template,binary,100,200,4,1,4,ari,0.0,1.0,1.0,improved,higher_better
binary_hard_4c,improved_binary_hard,binary_template,binary,100,200,4,1,4,nmi,0.0,1.0,1.0,improved,higher_better
binary_hard_4c,improved_binary_hard,binary_template,binary,100,200,4,1,4,ami,0.0,1.0,1.0,improved,higher_better
binary_hard_4c,improved_binary_hard,binary_template,binary,100,200,4,1,4,purity,0.25,1.0,0.75,improved,higher_better
binary_hard_4c,improved_binary_hard,binary_template,binary,100,200,4,1,4,homogeneity,0.0,1.0,1.0,improved,higher_better
binary_hard_4c,improved_binary_hard,binary_template,binary,100,200,4,1,4,completeness,1.0,1.0,0.0,tie,higher_better
binary_hard_4c,improved_binary_hard,binary_template,binary,100,200,4,1,4,v_measure,0.0,1.0,1.0,improved,higher_better
binary_hard_4c,improved_binary_hard,binary_template,binary,100,200,4,1,4,fowlkes_mallows,0.4923659639173309,1.0,0.5076340360826691,improved,higher_better
binary_hard_4c,improved_binary_hard,binary_template,binary,100,200,4,1,4,macro_recall,0.25,1.0,0.75,improved,higher_better
binary_hard_4c,improved_binary_hard,binary_template,binary,100,200,4,1,4,macro_f1,0.1,1.0,0.9,improved,higher_better
binary_hard_4c,improved_binary_hard,binary_template,binary,100,200,4,1,4,worst_cluster_recall,0.0,1.0,1.0,improved,higher_better
binary_hard_4c,improved_binary_hard,binary_template,binary,100,200,4,1,4,n_singleton_clusters,0.0,0.0,0.0,tie,lower_better
binary_hard_4c,improved_binary_hard,binary_template,binary,100,200,4,1,4,singleton_fraction,0.0,0.0,0.0,tie,lower_better
binary_hard_4c,improved_binary_hard,binary_template,binary,100,200,4,1,4,median_cluster_size,100.0,25.0,-75.0,descriptive_delta,descriptive
binary_hard_4c,improved_binary_hard,binary_template,binary,100,200,4,1,4,largest_cluster_fraction,1.0,0.25,-0.75,descriptive_delta,descriptive
binary_hard_4c,improved_binary_hard,binary_template,binary,100,200,4,1,4,effective_cluster_count,1.0,4.0,3.0,descriptive_delta,descriptive
binary_hard_4c,improved_binary_hard,binary_template,binary,100,200,4,1,4,cluster_size_entropy,-0.0,1.3862943611198906,1.3862943611198906,descriptive_delta,descriptive
binary_hard_4c,improved_binary_hard,binary_template,binary,100,200,4,1,4,cluster_size_gini,0.0,0.0,0.0,tie,lower_better
binary_hard_4c,improved_binary_hard,binary_template,binary,100,200,4,1,4,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
binary_hard_4c,improved_binary_hard,binary_template,binary,100,200,4,1,4,cluster_count_abs_error,3.0,0.0,-3.0,improved,lower_better
binary_hard_4c,improved_binary_hard,binary_template,binary,100,200,4,1,4,over_split,0.0,0.0,0.0,tie,lower_better
binary_hard_4c,improved_binary_hard,binary_template,binary,100,200,4,1,4,under_split,1.0,0.0,-1.0,improved,lower_better
binary_hard_8c,improved_binary_hard,binary_template,binary,280,400,8,1,8,ari,0.0,1.0,1.0,improved,higher_better
binary_hard_8c,improved_binary_hard,binary_template,binary,280,400,8,1,8,nmi,0.0,1.0,1.0,improved,higher_better
binary_hard_8c,improved_binary_hard,binary_template,binary,280,400,8,1,8,ami,0.0,1.0,1.0,improved,higher_better
binary_hard_8c,improved_binary_hard,binary_template,binary,280,400,8,1,8,purity,0.125,1.0,0.875,improved,higher_better
binary_hard_8c,improved_binary_hard,binary_template,binary,280,400,8,1,8,homogeneity,0.0,1.0,1.0,improved,higher_better
binary_hard_8c,improved_binary_hard,binary_template,binary,280,400,8,1,8,completeness,1.0,1.0,0.0,tie,higher_better
binary_hard_8c,improved_binary_hard,binary_template,binary,280,400,8,1,8,v_measure,0.0,1.0,1.0,improved,higher_better
binary_hard_8c,improved_binary_hard,binary_template,binary,280,400,8,1,8,fowlkes_mallows,0.3490899587257619,1.0,0.6509100412742381,improved,higher_better
binary_hard_8c,improved_binary_hard,binary_template,binary,280,400,8,1,8,macro_recall,0.125,1.0,0.875,improved,higher_better
binary_hard_8c,improved_binary_hard,binary_template,binary,280,400,8,1,8,macro_f1,0.0277777777777777,1.0,0.9722222222222223,improved,higher_better
binary_hard_8c,improved_binary_hard,binary_template,binary,280,400,8,1,8,worst_cluster_recall,0.0,1.0,1.0,improved,higher_better
binary_hard_8c,improved_binary_hard,binary_template,binary,280,400,8,1,8,n_singleton_clusters,0.0,0.0,0.0,tie,lower_better
binary_hard_8c,improved_binary_hard,binary_template,binary,280,400,8,1,8,singleton_fraction,0.0,0.0,0.0,tie,lower_better
binary_hard_8c,improved_binary_hard,binary_template,binary,280,400,8,1,8,median_cluster_size,280.0,35.0,-245.0,descriptive_delta,descriptive
binary_hard_8c,improved_binary_hard,binary_template,binary,280,400,8,1,8,largest_cluster_fraction,1.0,0.125,-0.875,descriptive_delta,descriptive
binary_hard_8c,improved_binary_hard,binary_template,binary,280,400,8,1,8,effective_cluster_count,1.0,7.999999999999998,6.999999999999998,descriptive_delta,descriptive
binary_hard_8c,improved_binary_hard,binary_template,binary,280,400,8,1,8,cluster_size_entropy,-0.0,2.0794415416798357,2.0794415416798357,descriptive_delta,descriptive
binary_hard_8c,improved_binary_hard,binary_template,binary,280,400,8,1,8,cluster_size_gini,0.0,0.0,0.0,tie,lower_better
binary_hard_8c,improved_binary_hard,binary_template,binary,280,400,8,1,8,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
binary_hard_8c,improved_binary_hard,binary_template,binary,280,400,8,1,8,cluster_count_abs_error,7.0,0.0,-7.0,improved,lower_better
binary_hard_8c,improved_binary_hard,binary_template,binary,280,400,8,1,8,over_split,0.0,0.0,0.0,tie,lower_better
binary_hard_8c,improved_binary_hard,binary_template,binary,280,400,8,1,8,under_split,1.0,0.0,-1.0,improved,lower_better
binary_unbalanced_low,improved_binary_unbalanced,binary_template,binary,100,150,4,1,4,ari,0.0,1.0,1.0,improved,higher_better
binary_unbalanced_low,improved_binary_unbalanced,binary_template,binary,100,150,4,1,4,nmi,0.0,1.0,1.0,improved,higher_better
binary_unbalanced_low,improved_binary_unbalanced,binary_template,binary,100,150,4,1,4,ami,0.0,1.0,1.0,improved,higher_better
binary_unbalanced_low,improved_binary_unbalanced,binary_template,binary,100,150,4,1,4,purity,0.3,1.0,0.7,improved,higher_better
binary_unbalanced_low,improved_binary_unbalanced,binary_template,binary,100,150,4,1,4,homogeneity,0.0,1.0,1.0,improved,higher_better
binary_unbalanced_low,improved_binary_unbalanced,binary_template,binary,100,150,4,1,4,completeness,1.0,1.0,0.0,tie,higher_better
binary_unbalanced_low,improved_binary_unbalanced,binary_template,binary,100,150,4,1,4,v_measure,0.0,1.0,1.0,improved,higher_better
binary_unbalanced_low,improved_binary_unbalanced,binary_template,binary,100,150,4,1,4,fowlkes_mallows,0.4960449637488582,1.0,0.5039550362511418,improved,higher_better
binary_unbalanced_low,improved_binary_unbalanced,binary_template,binary,100,150,4,1,4,macro_recall,0.25,1.0,0.75,improved,higher_better
binary_unbalanced_low,improved_binary_unbalanced,binary_template,binary,100,150,4,1,4,macro_f1,0.1153846153846153,1.0,0.8846153846153847,improved,higher_better
binary_unbalanced_low,improved_binary_unbalanced,binary_template,binary,100,150,4,1,4,worst_cluster_recall,0.0,1.0,1.0,improved,higher_better
binary_unbalanced_low,improved_binary_unbalanced,binary_template,binary,100,150,4,1,4,n_singleton_clusters,0.0,0.0,0.0,tie,lower_better
binary_unbalanced_low,improved_binary_unbalanced,binary_template,binary,100,150,4,1,4,singleton_fraction,0.0,0.0,0.0,tie,lower_better
binary_unbalanced_low,improved_binary_unbalanced,binary_template,binary,100,150,4,1,4,median_cluster_size,100.0,24.0,-76.0,descriptive_delta,descriptive
binary_unbalanced_low,improved_binary_unbalanced,binary_template,binary,100,150,4,1,4,largest_cluster_fraction,1.0,0.3,-0.7,descriptive_delta,descriptive
binary_unbalanced_low,improved_binary_unbalanced,binary_template,binary,100,150,4,1,4,effective_cluster_count,1.0,3.9721829028977145,2.9721829028977145,descriptive_delta,descriptive
binary_unbalanced_low,improved_binary_unbalanced,binary_template,binary,100,150,4,1,4,cluster_size_entropy,-0.0,1.379315793183601,1.379315793183601,descriptive_delta,descriptive
binary_unbalanced_low,improved_binary_unbalanced,binary_template,binary,100,150,4,1,4,cluster_size_gini,0.0,0.06,0.06,worse,lower_better
binary_unbalanced_low,improved_binary_unbalanced,binary_template,binary,100,150,4,1,4,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
binary_unbalanced_low,improved_binary_unbalanced,binary_template,binary,100,150,4,1,4,cluster_count_abs_error,3.0,0.0,-3.0,improved,lower_better
binary_unbalanced_low,improved_binary_unbalanced,binary_template,binary,100,150,4,1,4,over_split,0.0,0.0,0.0,tie,lower_better
binary_unbalanced_low,improved_binary_unbalanced,binary_template,binary,100,150,4,1,4,under_split,1.0,0.0,-1.0,improved,lower_better
binary_unbalanced_med,improved_binary_unbalanced,binary_template,binary,150,200,6,1,6,ari,0.0,1.0,1.0,improved,higher_better
binary_unbalanced_med,improved_binary_unbalanced,binary_template,binary,150,200,6,1,6,nmi,0.0,1.0,1.0,improved,higher_better
binary_unbalanced_med,improved_binary_unbalanced,binary_template,binary,150,200,6,1,6,ami,0.0,1.0,1.0,improved,higher_better
binary_unbalanced_med,improved_binary_unbalanced,binary_template,binary,150,200,6,1,6,purity,0.2066666666666666,1.0,0.7933333333333334,improved,higher_better
binary_unbalanced_med,improved_binary_unbalanced,binary_template,binary,150,200,6,1,6,homogeneity,0.0,1.0,1.0,improved,higher_better
binary_unbalanced_med,improved_binary_unbalanced,binary_template,binary,150,200,6,1,6,completeness,1.0,1.0,0.0,tie,higher_better
binary_unbalanced_med,improved_binary_unbalanced,binary_template,binary,150,200,6,1,6,v_measure,0.0,1.0,1.0,improved,higher_better
binary_unbalanced_med,improved_binary_unbalanced,binary_template,binary,150,200,6,1,6,fowlkes_mallows,0.4044495250887545,1.0,0.5955504749112455,improved,higher_better
binary_unbalanced_med,improved_binary_unbalanced,binary_template,binary,150,200,6,1,6,macro_recall,0.1666666666666666,1.0,0.8333333333333334,improved,higher_better
binary_unbalanced_med,improved_binary_unbalanced,binary_template,binary,150,200,6,1,6,macro_f1,0.0570902394106814,1.0,0.9429097605893186,improved,higher_better
binary_unbalanced_med,improved_binary_unbalanced,binary_template,binary,150,200,6,1,6,worst_cluster_recall,0.0,1.0,1.0,improved,higher_better
binary_unbalanced_med,improved_binary_unbalanced,binary_template,binary,150,200,6,1,6,n_singleton_clusters,0.0,0.0,0.0,tie,lower_better
binary_unbalanced_med,improved_binary_unbalanced,binary_template,binary,150,200,6,1,6,singleton_fraction,0.0,0.0,0.0,tie,lower_better
binary_unbalanced_med,improved_binary_unbalanced,binary_template,binary,150,200,6,1,6,median_cluster_size,150.0,24.0,-126.0,descriptive_delta,descriptive
binary_unbalanced_med,improved_binary_unbalanced,binary_template,binary,150,200,6,1,6,largest_cluster_fraction,1.0,0.2066666666666666,-0.7933333333333334,descriptive_delta,descriptive
binary_unbalanced_med,improved_binary_unbalanced,binary_template,binary,150,200,6,1,6,effective_cluster_count,1.0,5.956653869143941,4.956653869143941,descriptive_delta,descriptive
binary_unbalanced_med,improved_binary_unbalanced,binary_template,binary,150,200,6,1,6,cluster_size_entropy,-0.0,1.7845088920639758,1.7845088920639758,descriptive_delta,descriptive
binary_unbalanced_med,improved_binary_unbalanced,binary_template,binary,150,200,6,1,6,cluster_size_gini,0.0,0.0622222222222222,0.0622222222222222,worse,lower_better
binary_unbalanced_med,improved_binary_unbalanced,binary_template,binary,150,200,6,1,6,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
binary_unbalanced_med,improved_binary_unbalanced,binary_template,binary,150,200,6,1,6,cluster_count_abs_error,5.0,0.0,-5.0,improved,lower_better
binary_unbalanced_med,improved_binary_unbalanced,binary_template,binary,150,200,6,1,6,over_split,0.0,0.0,0.0,tie,lower_better
binary_unbalanced_med,improved_binary_unbalanced,binary_template,binary,150,200,6,1,6,under_split,1.0,0.0,-1.0,improved,lower_better
binary_2clusters,improved_binary_edge_cases,binary_template,binary,50,60,2,3,2,ari,0.8624147613317288,1.0,0.13758523866827121,improved,higher_better
binary_2clusters,improved_binary_edge_cases,binary_template,binary,50,60,2,3,2,nmi,0.863127495657816,1.0,0.136872504342184,improved,higher_better
binary_2clusters,improved_binary_edge_cases,binary_template,binary,50,60,2,3,2,ami,0.8591859592166435,1.0,0.14081404078335646,improved,higher_better
