diagnosis_schema_version,case_id,test_case,case_category,rooted_subtree_id,subtree_leaf_count,complement_leaf_count,smaller_side_leaf_count,smaller_side_fraction,support_count,method_count,support_fraction,is_unstable,supporting_methods,absent_methods,contrast_type,median_supporting_branch_length,min_supporting_branch_length,max_supporting_branch_length,subtree_leaf_preview,complement_leaf_preview
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,38b2296489f3a034,50,70,50,0.4166666666666667,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,4.3780873086e-07,4.3780873086e-07,4.3780873086e-07,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+38)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+58)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,73aa17ac3bb1bafa,71,49,49,0.4083333333333333,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,4.5674695389e-06,4.5674695389e-06,4.5674695389e-06,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+59)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+37)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,28d3c3e79289ef43,49,71,49,0.4083333333333333,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,6.54042603512e-05,6.54042603512e-05,6.54042603512e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+37)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+59)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,4ce043c9d2ff8833,71,49,49,0.4083333333333333,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,5.39185305122e-05,5.39185305122e-05,5.39185305122e-05,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+59)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+37)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,1ea8cab654cb6b41,49,71,49,0.4083333333333333,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,6.82457874637e-07,6.82457874637e-07,6.82457874637e-07,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+37)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+59)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,dd717c69a1390a6c,72,48,48,0.4,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,6.12617920412e-06,6.12617920412e-06,6.12617920412e-06,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+60)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+36)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,6222d1e3cf20f98a,48,72,48,0.4,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.000344843715782,0.000344843715782,0.000344843715782,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+36)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+60)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,74a2920f60b3121e,72,48,48,0.4,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.000177874028113,0.000177874028113,0.000177874028113,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+60)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+36)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,b758dfff35e33abb,48,72,48,0.4,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,1.06331007207e-06,1.06331007207e-06,1.06331007207e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+36)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+60)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,f9ded4f03ac0a839,73,47,47,0.39166666666666666,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,6.71769996981e-06,6.71769996981e-06,6.71769996981e-06,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+61)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+35)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,710ec2c13df462a1,47,73,47,0.39166666666666666,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,4.41040404573e-05,4.41040404573e-05,4.41040404573e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+35)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+61)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,a8cdeea87b4262f0,73,47,47,0.39166666666666666,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,2.83265171412e-05,2.83265171412e-05,2.83265171412e-05,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+61)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+35)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,867df652f845a43e,47,73,47,0.39166666666666666,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,1.23972635501e-06,1.23972635501e-06,1.23972635501e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+35)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+61)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,6dd8edfa2e14a3b8,74,46,46,0.38333333333333336,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,5.97402646688e-06,5.97402646688e-06,5.97402646688e-06,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+62)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+34)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,961e30c217d8b628,46,74,46,0.38333333333333336,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,2.27264096732e-05,2.27264096732e-05,2.27264096732e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+34)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+62)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,1ab5a3e5741b83c6,74,46,46,0.38333333333333336,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,1.28130108383e-05,1.28130108383e-05,1.28130108383e-05,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+62)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+34)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,ae226392b239ab40,46,74,46,0.38333333333333336,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,1.0193660637e-06,1.0193660637e-06,1.0193660637e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+34)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+62)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,fafbe3c541e38497,75,45,45,0.375,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,3.11085037967e-06,3.11085037967e-06,3.11085037967e-06,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+63)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+33)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,adf2c1e1f96c4e77,45,75,45,0.375,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,3.80159464371e-05,3.80159464371e-05,3.80159464371e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+33)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+63)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,939316f7b1a58c8a,75,45,45,0.375,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,2.44228637135e-05,2.44228637135e-05,2.44228637135e-05,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+63)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+33)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,87d190b88e2ce0ab,45,75,45,0.375,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,4.13223134297e-07,4.13223134297e-07,4.13223134297e-07,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+33)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+63)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,353051c3fbd5caec,76,44,44,0.36666666666666664,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,7.35861891778e-06,7.35861891778e-06,7.35861891778e-06,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+64)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+32)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,8c9d67d052135842,44,76,44,0.36666666666666664,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.87643915999e-05,1.87643915999e-05,1.87643915999e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+32)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+64)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,e233ce6b7c966496,76,44,44,0.36666666666666664,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,9.54484365e-06,9.54484365e-06,9.54484365e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+64)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+32)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,e64715a91e3de27d,44,76,44,0.36666666666666664,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,1.44280668944e-06,1.44280668944e-06,1.44280668944e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+32)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+64)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,76ec31fbd70c38a1,77,43,43,0.35833333333333334,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,3.86740793785e-06,3.86740793785e-06,3.86740793785e-06,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+65)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+31)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,8c775c14cb6f066f,43,77,43,0.35833333333333334,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.14708777661e-05,1.14708777661e-05,1.14708777661e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+31)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+65)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,8628789e719b44d1,77,43,43,0.35833333333333334,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,3.805674858e-06,3.805674858e-06,3.805674858e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+65)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+31)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,0a42b911e37cf89b,43,77,43,0.35833333333333334,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,5.37196520324e-07,5.37196520324e-07,5.37196520324e-07,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+31)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+65)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,15fe07a8e89461a4,78,42,42,0.35,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,6.76113463915e-06,6.76113463915e-06,6.76113463915e-06,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+66)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+30)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,ac182893be7f6807,42,78,42,0.35,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,9.59577490078e-06,9.59577490078e-06,9.59577490078e-06,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+30)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+66)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,3fba3b0860aab76b,78,42,42,0.35,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,2.6861609439e-06,2.6861609439e-06,2.6861609439e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+66)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+30)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,00f411f8b275fb4b,42,78,42,0.35,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,1.20914818648e-06,1.20914818648e-06,1.20914818648e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+30)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+66)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,17d7fc1cdf9b7aea,79,41,41,0.3416666666666667,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.02853301383e-05,1.02853301383e-05,1.02853301383e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+67)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+29)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,492d7a8cb2c642c7,41,79,41,0.3416666666666667,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,7.65676069902e-06,7.65676069902e-06,7.65676069902e-06,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+29)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+67)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,a8424255c61d77cb,79,41,41,0.3416666666666667,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,1.81754936168e-06,1.81754936168e-06,1.81754936168e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+67)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+29)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,817ebcb2cbd3fcaa,41,79,41,0.3416666666666667,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,2.62185623532e-06,2.62185623532e-06,2.62185623532e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+29)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+67)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,40c92cda0103694a,80,40,40,0.3333333333333333,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,8.93567142747e-06,8.93567142747e-06,8.93567142747e-06,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+68)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+28)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,b5984609a2716c9e,40,80,40,0.3333333333333333,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.52135343365e-06,1.52135343365e-06,1.52135343365e-06,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+28)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+68)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,b8743864dd990057,80,40,40,0.3333333333333333,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,3.63504626514e-07,3.63504626514e-07,3.63504626514e-07,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+68)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+28)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,ac2cde22f4ce1634,40,80,40,0.3333333333333333,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,1.93881407691e-06,1.93881407691e-06,1.93881407691e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+28)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+68)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,9fcd882b9fd865d8,81,39,39,0.325,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,6.09151294036e-06,6.09151294036e-06,6.09151294036e-06,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+69)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+27)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,d8a05e251a6eaab4,39,81,39,0.325,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.32061836018e-06,1.32061836018e-06,1.32061836018e-06,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+27)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+69)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,ff4f077a1f967ba7,81,39,39,0.325,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,3.42516175519e-07,3.42516175519e-07,3.42516175519e-07,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+69)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+27)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,fd6c281f1eef4490,39,81,39,0.325,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,1.00104357523e-06,1.00104357523e-06,1.00104357523e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+27)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+69)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,d5f4f4218336649e,82,38,38,0.31666666666666665,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,9.45612268081e-06,9.45612268081e-06,9.45612268081e-06,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+70)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+26)"
